VIP-DPP4,0
VIP-RAMP1,0
FASLG-TNFRSF1A,0
FASLG-TNFRSF10B,0
FASLG-FAS,0
APOA2-LRP1,0
APOA2-LDLR,0
SEMA4A-PLXNB2,0
EFNA1-EPHB6,0
EFNA1-EPHA4,0
EFNA1-EPHA6,0
EFNA1-EPHA7,0
EFNA1-EPHA10,0
EFNA1-EPHA3,0
EFNA1-EPHA2,0
ADAM12-ITGA9,0
S100A8-ITGB2,0
S100A8-CD36,0
S100A8-TLR4,0
S100A8-AGER,0
NGF-SORT1,0
NGF-NTRK1,0
NGF-TRPV1,0
NGF-SORCS3,0
NGF-KIDINS220,0
WNT2B-FZD4,0
COL11A1-ITGA2,0
COL11A1-DDR1,0
ITGB3BP-ITGB5,0
ITGB3BP-ITGB3,0
ANGPTL3-ITGB3,0
RBP4-STRA6,0
COL5A1-SDC3,0
SFTPD-TLR4,0
SFTPD-SIRPA,0
SFTPD-LY96,0
MMP9-ITGB2,0
MMP9-EPHB2,0
MMP9-LRP1,0
MMP9-ITGAM,0
MMP9-IFNAR1,0
MMP9-TLR9,0
EDN2-EDNRB,0
EDN2-KEL,0
ANGPTL2-TIE1,0
GHRH-ADCYAP1R1,0
GHRH-VIPR1,0
GHRH-ADRB3,0
GHRH-GPR84,0
GHRH-GHRHR,0
TNFSF15-TNFRSF25,0
GDF5-ACVR1,0
GDF5-ROR2,0
GDF5-ACVR2B,0
GDF5-BMPR1A,0
EDA-EDA2R,0
EDA-EDAR,0
F10-ITGB2,0
F10-ITGAM,0
F10-F3,0
SYK-LAT,0
SYK-FCGR2A,0
FGF14-FGFR2,0
FGF14-FGFR3,0
HLA-C-CD3G,0
HLA-C-KIR3DL1,0
HLA-C-LILRA1,0
HLA-C-LILRB1,0
ANXA1-GRM7,0
ANXA1-EGFR,0
ANXA1-FPR2,0
ANXA1-FPR1,0
ACTR2-LDLR,0
NDP-LGR4,0
NDP-FZD4,0
AGRN-LRP1,0
AGRN-LRP4,0
AGRN-MUSK,0
AGRN-ATP1A3,0
INSL3-ADCYAP1R1,0
INSL3-VIPR1,0
INSL3-ADRB3,0
INSL3-GPR84,0
AVP-ADCYAP1R1,0
